Job_ID,City,Industry,Job_Role,Skill_Set,Experience_Level,Salary_Range,Company_Name,Talent_Inflow,Talent_Outflow,Infrastructure_Score,Smart_City_Investment,GCC_Presence,MSME_Growth_Rate,Unemployment_Rate,Education_Hubs,Cost_of_Living_Index,Job_Posting_Date
4818,Nashik,Healthcare,Operations,"Operations Management, Excel, Logistics",Mid-Level,974538.65,Others,567,912,66.05,1282.11,1,13.78,10.11,8,88.57,2024-11-20
4819,Madurai,Tech,Engineering,"Java, Project Management",Entry-Level,611365.08,Others,1404,1240,72.84,3160.42,0,9.51,9.65,15,84.55,2023-09-27
4820,Raipur,Healthcare,Others,"English, Customer Service, MS Office",Mid-Level,498584.03,Others,688,1259,51.53,7287.06,0,8.24,5.5,5,93.19,2024-09-15
4821,Agra,Pharma,Data Science,"Python, SQL, Statistics, Data Visualization",Mid-Level,762596.85,Reliance Retail,482,2191,59.18,4031.9,0,9.38,5.18,9,93.92,2023-06-27
4822,Rajkot,Finance,Operations,"Operations Management, Excel, Logistics",Senior-Level,1921340.08,Others,567,1387,67.68,3076.5,0,12.29,6.76,14,89.82,2024-05-21
4823,Nashik,Finance,Operations,"Excel, Logistics, Operations Management",Mid-Level,1520258.46,Reliance Retail,1681,1413,58.63,3027.13,1,14.34,11.14,15,67.29,2023-06-29
4824,Vijayawada,Pharma,Engineering,"SQL, Java",Mid-Level,1008591.0,Others,2503,416,89.53,1627.46,1,5.9,2.61,11,87.26,2023-11-26
4825,Vadodara,Tech,Data Science,"Python, SQL, Statistics",Mid-Level,964606.14,HCLTech,1711,1503,63.18,3646.87,0,3.59,8.33,16,65.49,2025-01-31
4826,Ranchi,Others,Business Development,"Market Analysis, Sales, CRM",Mid-Level,907926.74,Others,1237,1724,65.01,9831.52,0,4.86,7.43,21,62.27,2024-01-12
4827,Madurai,Others,AI/ML,"TensorFlow, NLP, Python, Deep Learning",Senior-Level,1340759.08,Reliance Retail,1405,894,50.5,4480.15,0,2.27,10.78,28,89.17,2023-10-13
4828,Agra,Manufacturing,Business Development,"CRM, Market Analysis, Sales",Mid-Level,784873.7,Reliance Retail,735,1672,70.92,2024.88,0,2.27,5.35,8,73.73,2025-01-17
4829,Madurai,Manufacturing,Operations,"Logistics, Operations Management, Excel",Senior-Level,1837040.22,Reliance Retail,1355,1569,74.12,2173.2,0,5.83,10.23,26,72.96,2023-09-02
4830,Vadodara,Finance,Data Science,"SQL, Statistics",Entry-Level,577575.15,Others,1264,1387,64.14,2665.84,0,8.8,11.93,12,96.15,2024-09-01
4831,Vijayawada,Others,Engineering,"Python, SQL, Java",Entry-Level,402113.84,Others,2815,569,82.84,4584.22,1,9.13,4.87,5,68.55,2023-11-23
4832,Nashik,Healthcare,Operations,"Logistics, Excel",Senior-Level,1799050.87,Others,425,1249,65.72,2287.09,1,10.1,11.06,14,83.35,2024-12-19
4833,Jodhpur,Manufacturing,Operations,"Logistics, Operations Management, Excel",Mid-Level,816318.01,Others,1119,2218,62.8,2402.19,0,2.38,9.34,14,75.31,2025-01-04
4834,Agra,Tech,Sales,"Communication, Negotiation, Sales",Entry-Level,351649.0,HCLTech,1196,1761,62.24,3970.3,0,8.04,7.04,18,85.31,2023-09-03
4835,Nashik,Retail,Operations,"Excel, Logistics, Operations Management",Mid-Level,845389.21,Others,293,1729,67.2,3953.42,1,10.4,5.12,13,64.7,2024-10-13
4836,Vadodara,Pharma,Data Science,"Statistics, SQL",Entry-Level,370654.92,Others,1269,1839,50.11,3949.4,0,6.69,9.57,11,87.61,2023-06-09
4837,Vijayawada,Others,Engineering,"SQL, Java, Python",Mid-Level,623168.86,Others,2338,758,82.58,1850.09,1,6.27,4.1,19,95.41,2023-10-27
4838,Madurai,Pharma,Others,"Customer Service, MS Office, English",Mid-Level,529037.84,Reliance Retail,1403,1248,54.87,2286.25,0,4.59,10.06,25,90.87,2024-03-20
4839,Raipur,Pharma,Operations,"Operations Management, Excel",Mid-Level,1086856.36,Others,94,1646,58.18,6113.76,0,6.57,5.73,19,78.52,2024-10-14
4840,Rajkot,Education,Business Development,"Market Analysis, CRM, Sales",Entry-Level,300000.0,Reliance Retail,831,1464,55.05,3302.36,0,13.88,5.95,16,72.44,2023-05-15
4841,Jodhpur,Healthcare,Sales,"Communication, Sales, Negotiation",Entry-Level,348493.99,Reliance Retail,43,1647,63.47,4435.67,0,2.15,7.49,14,93.82,2024-04-23
4842,Nashik,Manufacturing,Business Development,"Market Analysis, CRM, Sales",Entry-Level,300000.0,Others,2070,1887,53.0,2766.01,1,11.16,11.64,14,90.12,2024-04-13
4843,Madurai,Manufacturing,Data Science,"Data Visualization, SQL, Statistics, Python",Entry-Level,300000.0,Reliance Retail,643,1326,51.15,1105.18,0,6.88,6.33,15,69.65,2024-03-04
4844,Vadodara,Manufacturing,Engineering,"SQL, Project Management",Entry-Level,385188.77,Reliance Retail,1092,1313,74.82,2039.65,0,3.45,6.86,5,61.27,2024-07-10
4845,Raipur,Pharma,AI/ML,"Deep Learning, Python, TensorFlow, NLP",Mid-Level,688935.74,Reliance Retail,1249,1593,62.96,5521.95,0,2.01,9.54,18,98.02,2024-05-16
4846,Madurai,Finance,Operations,"Logistics, Operations Management",Entry-Level,486842.24,Others,636,1240,71.55,1587.74,0,2.04,10.71,22,72.16,2024-04-19
4847,Ranchi,Retail,Retail,"MS Office, Customer Service, English",Senior-Level,1145678.1,Reliance Retail,961,1312,69.96,7476.08,0,2.05,7.37,26,93.03,2023-05-23
4848,Nashik,Pharma,Operations,"Excel, Logistics, Operations Management",Entry-Level,389329.98,Others,478,1287,55.53,4922.3,1,13.65,8.87,9,85.91,2023-09-04
4849,Nashik,Manufacturing,Business Development,"CRM, Sales, Market Analysis",Entry-Level,348905.68,Others,974,1638,70.71,3226.03,1,10.12,9.77,6,64.57,2024-10-20
4850,Jodhpur,Tech,Others,"MS Office, English",Senior-Level,957288.95,HCLTech,848,1438,52.4,3860.51,0,6.25,9.99,16,87.16,2024-03-28
4851,Raipur,Others,Business Development,"Market Analysis, Sales, CRM",Mid-Level,964543.28,Reliance Retail,1272,1794,69.99,7598.76,0,6.66,5.22,7,70.94,2024-02-14
4852,Madurai,Healthcare,Sales,"Communication, Sales, Negotiation",Entry-Level,351160.35,Others,1072,1552,67.17,1564.55,0,6.29,10.76,23,86.36,2024-11-17
4853,Jodhpur,Manufacturing,Sales,"Communication, Sales, Negotiation",Entry-Level,307894.88,Others,1137,1073,65.49,4071.22,0,6.74,7.82,19,77.1,2023-09-02
4854,Visakhapatnam,Others,Data Science,"Data Visualization, Python, Statistics, SQL",Senior-Level,1268601.94,Reliance Retail,2777,600,91.94,4463.65,1,6.03,2.25,17,91.57,2024-06-12
4855,Vijayawada,Pharma,AI/ML,"Deep Learning, Python, TensorFlow",Entry-Level,413649.98,Reliance Retail,2329,756,82.91,4784.77,1,5.1,4.56,15,74.13,2024-03-07
4856,Vadodara,Manufacturing,Business Development,"Market Analysis, CRM, Sales",Senior-Level,1616403.03,Others,593,1733,59.77,4598.29,0,8.0,9.97,11,89.96,2024-03-06
4857,Jodhpur,Others,Business Development,"Market Analysis, CRM",Entry-Level,300000.0,Others,574,1624,68.27,1277.19,0,4.51,7.82,8,77.01,2025-01-27
4858,Madurai,Healthcare,Sales,"Negotiation, Communication",Senior-Level,1432061.67,Reliance Retail,1178,979,59.95,3108.71,0,9.08,8.15,15,98.23,2023-06-30
4859,Ranchi,Others,Business Development,"CRM, Market Analysis, Sales",Senior-Level,1547941.93,Others,809,1534,51.01,7972.98,0,8.44,10.23,29,66.87,2025-01-21
4860,Madurai,Healthcare,Data Science,"SQL, Statistics, Data Visualization, Python",Senior-Level,1991313.48,Others,1249,1332,59.05,2075.64,0,4.55,8.29,24,80.18,2024-08-02
4861,Rajkot,Manufacturing,Operations,"Operations Management, Excel, Logistics",Senior-Level,1668841.91,Reliance Retail,0,1462,66.93,2573.76,0,11.34,5.52,19,91.98,2024-08-18
4862,Rajkot,Others,Others,"English, Customer Service",Entry-Level,402430.79,Others,1001,1731,62.08,4911.19,0,14.44,11.38,9,79.89,2024-10-26
4863,Raipur,Healthcare,Others,"MS Office, English, Customer Service",Senior-Level,1488869.47,Others,1242,1488,74.61,8044.99,0,2.56,11.79,11,88.89,2024-07-21
4864,Visakhapatnam,Tech,Engineering,"Project Management, Java",Mid-Level,1466816.44,HCLTech,3498,297,91.39,2489.99,1,8.27,4.97,8,80.35,2024-07-14
4865,Agra,Others,Operations,"Excel, Operations Management, Logistics",Entry-Level,300000.0,Others,738,1507,60.64,2346.87,0,7.58,6.85,12,73.95,2024-02-06
4866,Vadodara,Others,AI/ML,"TensorFlow, NLP, Deep Learning, Python",Mid-Level,605197.84,Others,968,1556,71.66,1067.59,0,5.26,10.6,8,82.44,2023-05-20
4867,Rajkot,Education,Engineering,"SQL, Project Management, Python, Java",Mid-Level,582329.36,Others,442,1238,55.19,4970.51,0,10.68,5.15,6,91.51,2024-12-23
4868,Visakhapatnam,Tech,Engineering,"SQL, Project Management, Java, Python",Mid-Level,1021103.7,HCLTech,2339,496,89.01,4131.03,1,8.77,4.36,6,97.12,2024-05-27
4869,Madurai,Finance,AI/ML,"Python, Deep Learning, NLP, TensorFlow",Mid-Level,1137129.38,Others,1042,1227,54.06,3459.57,0,7.47,7.1,28,61.52,2023-10-19
4870,Jodhpur,Retail,Sales,"Sales, Communication, Negotiation",Entry-Level,374625.02,Others,503,1863,74.98,1883.44,0,6.12,6.38,12,62.48,2023-12-12
4871,Vadodara,Tech,Business Development,"Market Analysis, Sales, CRM",Mid-Level,1202540.03,HCLTech,1213,1205,51.75,4724.74,0,3.91,5.65,14,94.34,2024-08-26
4872,Nashik,Healthcare,Operations,"Operations Management, Excel, Logistics",Entry-Level,300000.0,Reliance Retail,1235,1295,74.57,2375.09,1,12.69,10.73,5,90.02,2023-09-08
4873,Jodhpur,Pharma,Sales,"Negotiation, Communication",Senior-Level,1732135.95,Others,1404,1579,57.52,3211.18,0,2.18,10.79,6,83.63,2024-08-19
4874,Visakhapatnam,Tech,Data Science,"Statistics, Python, SQL, Data Visualization",Mid-Level,1743079.96,Reliance Retail,2064,686,93.85,1661.94,1,5.79,4.14,11,88.06,2023-10-01
4875,Visakhapatnam,Pharma,Engineering,"Java, SQL, Project Management",Mid-Level,1074278.67,Others,2600,0,90.94,4994.46,1,2.48,3.08,18,77.15,2023-10-10
4876,Vijayawada,Others,AI/ML,"Deep Learning, Python, NLP, TensorFlow",Mid-Level,1167952.98,Reliance Retail,3388,520,89.17,3950.88,1,6.93,4.49,12,87.5,2023-07-23
4877,Agra,Education,Data Science,"SQL, Statistics, Data Visualization, Python",Senior-Level,1593548.22,Reliance Retail,562,1955,68.87,3892.46,0,9.34,10.62,7,66.21,2023-09-23
4878,Raipur,Manufacturing,Sales,"Negotiation, Communication, Sales",Entry-Level,300000.0,Others,1104,953,64.43,8474.12,0,7.17,8.13,10,90.7,2024-05-16
4879,Visakhapatnam,Tech,AI/ML,"NLP, Python",Entry-Level,705829.73,Reliance Retail,2343,660,81.23,2721.76,1,7.38,4.93,13,78.66,2023-09-18
4880,Jodhpur,Others,Engineering,"Java, SQL, Project Management",Mid-Level,646272.68,Reliance Retail,1229,1925,73.07,2488.63,0,9.43,7.47,11,71.13,2025-02-23
4881,Jodhpur,Retail,Engineering,"Java, Project Management",Entry-Level,300000.0,Reliance Retail,1314,1325,62.84,2512.92,0,8.42,9.23,8,63.45,2023-08-31
4882,Madurai,Manufacturing,Engineering,"Project Management, Python",Entry-Level,300000.0,Reliance Retail,983,1019,59.5,4991.24,0,3.95,11.81,18,75.06,2025-01-27
4883,Jodhpur,Education,Others,"English, Customer Service",Senior-Level,2254960.77,Others,1125,1040,74.14,4903.42,0,5.69,7.2,11,91.83,2024-10-27
4884,Madurai,Others,Data Science,"Data Visualization, Python, Statistics, SQL",Entry-Level,392190.31,Reliance Retail,714,1456,58.78,2261.09,0,3.14,10.91,28,68.02,2024-05-11
4885,Ranchi,Retail,Retail,"English, MS Office, Customer Service",Mid-Level,891386.53,Others,825,1941,58.33,7767.28,0,4.37,9.3,36,90.63,2024-12-31
4886,Rajkot,Retail,Operations,"Excel, Logistics, Operations Management",Entry-Level,300000.0,Reliance Retail,1483,866,60.33,3631.85,0,11.94,7.0,12,91.01,2024-02-16
4887,Vijayawada,Tech,Engineering,"Java, Project Management, SQL",Entry-Level,551701.01,HCLTech,2726,0,84.15,3712.24,1,6.03,3.7,8,90.33,2024-04-17
4888,Vadodara,Others,Operations,"Excel, Operations Management, Logistics",Entry-Level,364874.31,Others,750,1518,60.46,3217.63,0,5.38,11.34,6,78.95,2023-05-27
4889,Vadodara,Pharma,Operations,"Operations Management, Logistics",Entry-Level,300000.0,Reliance Retail,1141,1909,63.09,2055.94,0,9.23,5.78,9,95.69,2024-04-12
4890,Ranchi,Education,Retail,"Customer Service, MS Office",Mid-Level,890620.84,Reliance Retail,527,1985,73.65,7096.66,0,9.42,6.87,20,78.28,2023-09-09
4891,Madurai,Others,Others,"English, Customer Service, MS Office",Entry-Level,325382.29,Reliance Retail,461,2064,61.34,4752.64,0,7.63,7.39,19,78.03,2023-11-10
4892,Madurai,Manufacturing,Engineering,"Project Management, Java, SQL, Python",Entry-Level,431669.29,Others,747,1502,60.42,4283.26,0,8.87,10.16,29,73.54,2024-10-13
4893,Ranchi,Retail,Retail,"Customer Service, English",Entry-Level,300000.0,Others,1690,1602,74.75,9744.88,0,9.69,9.52,20,70.44,2023-06-30
4894,Visakhapatnam,Pharma,Data Science,"Statistics, Python, SQL",Senior-Level,1906746.07,Reliance Retail,2868,997,85.04,2648.38,1,5.09,3.48,10,65.14,2024-06-08
4895,Vadodara,Healthcare,Data Science,"Statistics, SQL, Data Visualization, Python",Mid-Level,725047.18,Reliance Retail,683,2566,57.62,1863.63,0,2.9,11.07,17,88.92,2023-10-20
4896,Raipur,Education,Sales,"Sales, Negotiation, Communication",Internship,300000.0,Others,1606,1027,58.92,7091.02,0,8.56,8.95,11,96.54,2025-02-04
4897,Visakhapatnam,Tech,Engineering,"Python, Project Management, Java",Entry-Level,416125.36,Reliance Retail,3101,117,88.64,1392.49,1,4.55,3.82,5,85.38,2023-09-06
4898,Vadodara,Tech,Data Science,"Python, Data Visualization, Statistics, SQL",Entry-Level,590738.67,Others,1080,1671,64.22,2769.11,0,9.68,5.61,17,94.21,2024-07-31
4899,Nashik,Manufacturing,Business Development,"Sales, Market Analysis, CRM",Mid-Level,912691.9,Others,1362,1606,73.45,4977.77,1,10.88,11.94,10,88.35,2024-08-13
4900,Rajkot,Retail,Sales,"Negotiation, Sales, Communication",Senior-Level,1183428.82,Reliance Retail,906,1034,63.96,2977.61,0,10.11,5.84,12,78.14,2023-03-25
4901,Nashik,Finance,Business Development,"Sales, CRM, Market Analysis",Mid-Level,1281552.9,Others,794,1861,50.3,4345.02,1,14.99,7.44,8,81.2,2023-03-06
4902,Rajkot,Finance,Engineering,"Java, Project Management, SQL",Entry-Level,460476.5,Reliance Retail,1191,1744,69.35,3391.96,0,13.22,11.44,5,71.13,2023-09-28
4903,Visakhapatnam,Others,Engineering,"Project Management, SQL",Mid-Level,989847.28,Reliance Retail,1882,499,85.82,4680.17,1,8.89,3.06,8,75.84,2023-10-11
4904,Visakhapatnam,Tech,AI/ML,"NLP, Python, TensorFlow, Deep Learning",Senior-Level,2458377.42,Reliance Retail,2459,225,91.22,4825.25,1,5.21,3.4,12,87.49,2023-11-27
4905,Visakhapatnam,Others,Engineering,"Java, SQL",Entry-Level,477856.92,Reliance Retail,2855,111,89.33,4413.24,1,9.16,3.99,15,84.93,2024-02-25
4906,Raipur,Tech,Operations,"Operations Management, Excel",Mid-Level,1381449.71,HCLTech,469,2118,58.45,6714.59,0,3.75,9.72,5,81.8,2023-08-15
4907,Visakhapatnam,Tech,AI/ML,"NLP, Deep Learning",Mid-Level,1622931.68,Others,1884,336,93.95,1139.41,1,8.22,4.56,15,70.06,2024-02-29
4908,Nashik,Pharma,Operations,"Excel, Logistics, Operations Management",Entry-Level,300000.0,Others,1595,1586,66.46,4027.11,1,12.36,5.99,17,85.84,2023-07-10
4909,Nashik,Pharma,Operations,"Operations Management, Logistics, Excel",Mid-Level,739613.02,Others,1592,1369,52.46,3542.5,1,12.82,10.0,19,82.05,2024-08-11
4910,Vijayawada,Tech,Engineering,"Python, Project Management",Mid-Level,1543785.03,HCLTech,3147,705,85.81,1637.95,1,7.44,4.74,13,67.65,2025-02-07
4911,Visakhapatnam,Tech,Engineering,"SQL, Java, Project Management, Python",Entry-Level,543463.3,Others,2356,291,93.52,3330.95,1,3.04,3.8,15,69.61,2023-12-20
4912,Madurai,Healthcare,Others,"English, Customer Service, MS Office",Entry-Level,326102.19,Others,1118,1826,53.48,1804.96,0,3.77,6.29,15,78.8,2023-09-26
4913,Jodhpur,Finance,Sales,"Communication, Negotiation, Sales",Entry-Level,522156.72,Reliance Retail,567,1903,62.69,3290.46,0,9.08,6.55,6,79.83,2024-08-20
4914,Ranchi,Education,Business Development,"Sales, Market Analysis, CRM",Mid-Level,973189.6,Reliance Retail,1546,889,63.46,9726.01,0,6.14,9.37,37,72.04,2025-01-23
4915,Nashik,Finance,Business Development,"CRM, Sales, Market Analysis",Entry-Level,357385.78,Reliance Retail,1026,1586,51.79,3924.97,1,10.49,11.67,12,90.51,2024-07-29
4916,Rajkot,Finance,Data Science,"Statistics, Data Visualization, SQL",Entry-Level,481942.86,Others,0,1286,68.34,1842.88,0,12.92,9.88,10,70.18,2024-08-22
4917,Vadodara,Pharma,AI/ML,"Deep Learning, TensorFlow, Python",Internship,300000.0,Reliance Retail,1294,1635,56.81,2552.33,0,4.0,8.94,8,69.9,2023-04-24
4918,Vadodara,Pharma,AI/ML,"TensorFlow, Deep Learning, NLP, Python",Entry-Level,300000.0,Others,1455,1353,57.69,2039.06,0,9.91,6.64,18,89.55,2024-07-26
4919,Madurai,Manufacturing,Data Science,"Statistics, Python",Entry-Level,328306.63,Others,1699,1642,60.88,1125.44,0,4.62,8.11,20,88.59,2024-08-06
4920,Vadodara,Retail,Others,"Customer Service, MS Office, English",Mid-Level,741608.77,Reliance Retail,1584,1519,54.34,4655.79,0,8.2,5.33,18,97.49,2024-08-04
4921,Jodhpur,Finance,Data Science,"Statistics, SQL, Data Visualization, Python",Senior-Level,1810615.03,Reliance Retail,1044,1070,72.36,4876.38,0,6.32,7.23,16,60.84,2023-10-30
4922,Rajkot,Tech,Engineering,"Project Management, Python, SQL",Entry-Level,424673.37,Reliance Retail,1107,1254,58.89,4704.53,0,12.44,11.88,10,81.26,2024-02-24
4923,Jodhpur,Healthcare,AI/ML,"Deep Learning, TensorFlow, Python",Mid-Level,399146.46,Reliance Retail,453,1301,64.32,4018.71,0,3.17,9.99,8,64.78,2024-08-01
4924,Vijayawada,Tech,Engineering,"SQL, Project Management, Python, Java",Mid-Level,973895.03,Reliance Retail,2579,517,86.99,2398.57,1,3.34,4.87,13,86.16,2024-05-31
4925,Madurai,Others,Operations,"Excel, Operations Management, Logistics",Entry-Level,328676.12,Others,1156,1229,50.11,3413.27,0,2.04,7.3,22,80.43,2023-12-16
4926,Ranchi,Retail,Business Development,"Sales, CRM",Entry-Level,340486.35,Reliance Retail,1592,1136,63.98,5878.58,0,4.33,5.18,23,96.45,2023-12-21
4927,Jodhpur,Healthcare,Sales,"Communication, Negotiation, Sales",Internship,300000.0,Reliance Retail,1353,1782,74.52,4034.38,0,2.8,7.07,11,70.68,2024-07-18
4928,Visakhapatnam,Pharma,Engineering,"Python, SQL, Project Management, Java",Entry-Level,353437.75,Others,3006,331,88.76,1536.55,1,3.2,2.53,7,68.87,2024-10-03
4929,Agra,Others,Sales,"Communication, Sales, Negotiation",Entry-Level,300000.0,Others,237,2285,54.65,4720.57,0,6.8,5.56,13,82.78,2023-07-14
4930,Nashik,Education,Operations,"Operations Management, Excel, Logistics",Entry-Level,411985.93,Reliance Retail,475,1872,69.57,4959.15,1,11.21,8.42,8,82.89,2024-02-01
4931,Rajkot,Healthcare,Sales,"Sales, Communication, Negotiation",Entry-Level,300000.0,Others,574,1654,62.87,2254.97,0,13.56,8.65,12,92.41,2024-05-31
4932,Raipur,Tech,Sales,"Negotiation, Sales, Communication",Mid-Level,1359966.33,HCLTech,771,1805,58.8,7642.72,0,7.59,11.36,11,84.43,2024-07-15
4933,Vijayawada,Others,Engineering,"Project Management, SQL, Python, Java",Entry-Level,335870.29,Reliance Retail,2059,634,84.27,2437.39,1,4.56,2.66,17,61.14,2023-12-15
4934,Rajkot,Pharma,Engineering,"SQL, Project Management, Java, Python",Entry-Level,419662.56,Reliance Retail,721,1678,51.47,1665.07,0,11.44,7.44,14,68.48,2023-04-27
4935,Rajkot,Retail,Business Development,"CRM, Sales, Market Analysis",Mid-Level,804863.04,Others,2147,2033,50.56,2405.67,0,11.09,11.4,12,79.35,2024-02-28
4936,Jodhpur,Education,Sales,"Negotiation, Sales, Communication",Mid-Level,656244.53,Others,689,1448,50.07,4380.67,0,2.12,6.54,16,96.31,2024-09-22
4937,Nashik,Healthcare,Business Development,"Market Analysis, CRM, Sales",Mid-Level,963844.37,Others,671,1524,53.56,2051.14,1,11.96,5.9,14,96.89,2024-08-03
4938,Visakhapatnam,Tech,Data Science,"Statistics, Python, SQL, Data Visualization",Mid-Level,1613388.22,HCLTech,2661,164,93.04,2593.46,1,5.14,4.56,10,65.11,2024-07-27
4939,Agra,Tech,AI/ML,"NLP, Python, TensorFlow",Mid-Level,672161.51,HCLTech,2012,1181,67.48,3834.81,0,4.8,8.24,6,88.39,2024-03-14
4940,Rajkot,Others,Business Development,"CRM, Sales, Market Analysis",Senior-Level,1530070.14,Others,709,1047,59.85,1066.64,0,13.45,9.66,17,98.01,2024-10-18
4941,Nashik,Healthcare,Operations,"Operations Management, Excel, Logistics",Senior-Level,1581297.62,Reliance Retail,1435,1705,57.0,1343.06,1,13.85,7.46,5,82.67,2023-05-10
4942,Agra,Tech,Others,"Customer Service, English, MS Office",Senior-Level,2391593.92,HCLTech,1409,1538,61.46,1865.11,0,4.44,10.35,15,90.69,2023-04-04
4943,Rajkot,Education,Operations,"Logistics, Operations Management, Excel",Internship,300000.0,Reliance Retail,1150,1324,68.93,2442.33,0,14.61,11.86,11,62.98,2024-03-13
4944,Nashik,Finance,Business Development,"Sales, CRM",Mid-Level,793779.23,Others,1836,1139,69.93,2353.97,1,14.57,9.47,6,99.27,2023-04-19
4945,Visakhapatnam,Others,Engineering,"SQL, Python, Java, Project Management",Entry-Level,426073.79,Others,3494,490,87.0,3814.67,1,7.81,4.88,15,73.97,2023-11-04
4946,Madurai,Tech,Sales,"Sales, Communication",Internship,300000.0,Others,2105,1037,74.68,3681.7,0,4.81,9.17,26,95.1,2024-09-24
4947,Madurai,Finance,Others,"MS Office, Customer Service, English",Senior-Level,2369261.92,Others,563,1238,51.76,1495.82,0,8.17,9.83,24,66.93,2024-06-03
4948,Vadodara,Pharma,Operations,"Excel, Operations Management, Logistics",Entry-Level,314491.58,Reliance Retail,1759,1425,65.98,2732.09,0,4.97,6.37,7,75.12,2023-12-05
4949,Vijayawada,Tech,AI/ML,"Python, Deep Learning, TensorFlow, NLP",Mid-Level,1481368.27,Others,2258,92,81.77,1168.45,1,3.28,4.07,5,60.61,2025-02-14
4950,Ranchi,Education,Retail,"English, MS Office",Mid-Level,724651.41,Others,597,1425,73.74,7329.73,0,4.31,11.69,38,74.35,2024-05-19
4951,Raipur,Others,Others,"MS Office, English, Customer Service",Mid-Level,826202.82,Others,399,1641,61.58,5218.94,0,6.62,10.91,19,66.07,2023-03-31
4952,Raipur,Others,Engineering,"SQL, Python, Java, Project Management",Mid-Level,1032205.25,Others,913,1390,67.54,9789.57,0,8.88,10.29,7,60.17,2024-04-20
