Sales_ID,Sale_Date,Vehicle_Type,Price_Range,Sales_Volume,Region,State,Income_Level,Monsoon_Index,Repo_Rate,Inventory_Days,Export_Flag,Export_Region,Fuel_Type,Emission_Norm,Discount_Percentage,Consumer_Sentiment,Supply_Chain_Disruption,Festive_Season,Vehicle_Model
5756,2025-06-29,SUV,Mid-Range (₹10L-₹20L),506,Urban,Punjab,Medium,,5.35,39,False,,Petrol,BS6,5.15,80.54,False,True,Mahindra Thar
5757,2025-06-28,Passenger Car,Mid-Range (₹10L-₹20L),435,Rural,Karnataka,Low,59.5,5.12,35,False,,Petrol,BS6,0.07,53.5,False,True,Maruti Swift
5758,2025-06-05,Motorcycle,Mid-Range (₹10L-₹20L),153,Semi-Urban,Rajasthan,Medium,,4.65,59,False,,Petrol,BS6,3.72,50.36,False,False,Bajaj Pulsar
5759,2025-04-12,SUV,Premium (>₹20L),255,Urban,Punjab,Medium,,4.74,30,False,,Petrol,BS6,9.66,71.15,False,False,Hyundai Creta
5760,2025-05-10,SUV,Mid-Range (₹10L-₹20L),756,Semi-Urban,Maharashtra,Medium,,4.95,23,False,,Electric,BS6,6.22,44.4,False,False,Hyundai Creta
5761,2025-06-12,SUV,Mid-Range (₹10L-₹20L),157,Urban,Assam,Medium,,5.64,12,False,,Petrol,BS6,3.29,89.56,False,False,MG Hector
5762,2025-06-15,Scooter,Entry-Level (<₹10L),74,Urban,Gujarat,High,,4.18,65,False,,Diesel,BS6,9.78,90.67,False,False,Suzuki Access
5763,2025-06-29,SUV,Premium (>₹20L),744,Urban,Bihar,Medium,,4.14,27,False,,Diesel,BS6,5.57,63.53,False,True,MG Hector
5764,2025-06-12,SUV,Mid-Range (₹10L-₹20L),209,Rural,Kerala,Medium,77.05,4.92,40,True,Latin America,Diesel,BS6,2.86,58.38,False,False,Hyundai Creta
5765,2025-04-10,Motorcycle,Mid-Range (₹10L-₹20L),215,Urban,Madhya Pradesh,Low,,5.3,95,True,Japan,Diesel,BS6,3.23,82.1,False,False,Royal Enfield Classic 350
5766,2025-05-18,Motorcycle,Entry-Level (<₹10L),69,Urban,West Bengal,Medium,,5.33,51,True,Middle East,Petrol,BS6,9.07,71.11,False,False,KTM Duke 200
5767,2025-04-20,SUV,Mid-Range (₹10L-₹20L),442,Semi-Urban,Tamil Nadu,Medium,,4.86,43,False,,Petrol,BS6,1.18,43.99,False,False,Tata Nexon
5768,2025-05-09,Scooter,Mid-Range (₹10L-₹20L),339,Urban,Delhi,Medium,,4.08,70,False,,Petrol,BS6,0.6,73.59,False,False,Suzuki Access
5769,2025-05-30,Motorcycle,Entry-Level (<₹10L),189,Urban,Bihar,Low,,4.32,28,False,,Petrol,BS6,12.7,77.4,False,False,Royal Enfield Classic 350
5770,2025-06-05,Motorcycle,Mid-Range (₹10L-₹20L),96,Semi-Urban,Madhya Pradesh,Medium,,4.41,50,False,,Petrol,BS6,2.44,60.88,False,False,TVS Apache
5771,2025-06-04,Motorcycle,Entry-Level (<₹10L),149,Rural,Punjab,Low,51.49,4.93,87,False,,Petrol,BS6,11.74,35.72,False,False,KTM Duke 200
5772,2025-05-21,Scooter,Entry-Level (<₹10L),256,Urban,Haryana,Medium,,4.72,41,False,,Petrol,BS6,19.29,90.08,False,False,Bajaj Chetak
5773,2025-05-06,Passenger Car,Entry-Level (<₹10L),76,Urban,Delhi,Medium,,5.68,97,False,,Petrol,BS6,12.64,66.05,False,False,Hyundai i20
5774,2025-04-24,Scooter,Mid-Range (₹10L-₹20L),303,Semi-Urban,Madhya Pradesh,Low,,4.32,67,False,,Hybrid,BS6,3.58,66.71,False,False,TVS Jupiter
5775,2025-04-27,Scooter,Mid-Range (₹10L-₹20L),354,Urban,Gujarat,Medium,,4.55,66,False,,Petrol,BS6,6.02,94.26,False,False,TVS Jupiter
5776,2025-04-02,Motorcycle,Entry-Level (<₹10L),266,Urban,Madhya Pradesh,High,,4.72,74,False,,Petrol,BS6,17.73,70.64,False,False,Bajaj Pulsar
5777,2025-05-01,Passenger Car,Mid-Range (₹10L-₹20L),400,Urban,Bihar,High,,4.25,63,False,,Diesel,BS6,3.83,94.63,False,False,Renault Kwid
5778,2025-05-27,SUV,Mid-Range (₹10L-₹20L),596,Rural,Maharashtra,Low,51.92,4.95,13,False,,Diesel,BS6,8.59,59.55,False,False,Kia Seltos
5779,2025-06-17,SUV,Mid-Range (₹10L-₹20L),137,Urban,Maharashtra,High,,4.9,27,False,,Hybrid,BS6,2.77,70.79,True,False,Tata Nexon
5780,2025-06-05,SUV,Mid-Range (₹10L-₹20L),867,Rural,Rajasthan,Low,96.0,5.11,25,True,Japan,Petrol,BS6,3.01,44.27,False,False,Kia Seltos
5781,2025-04-29,Motorcycle,Entry-Level (<₹10L),269,Urban,Uttar Pradesh,Medium,,4.72,63,False,,Petrol,BS6,15.02,90.33,False,False,KTM Duke 200
5782,2025-04-15,Motorcycle,Entry-Level (<₹10L),231,Urban,Tamil Nadu,Medium,,4.94,44,True,Japan,Electric,BS6,17.46,97.44,False,False,Bajaj Pulsar
5783,2025-04-12,Motorcycle,Entry-Level (<₹10L),140,Semi-Urban,Kerala,Low,,5.34,88,False,,Diesel,BS6,15.4,63.17,False,False,Hero Splendor
5784,2025-04-28,Motorcycle,Entry-Level (<₹10L),165,Urban,Karnataka,Medium,,4.98,58,True,Middle East,Petrol,BS6,7.26,76.3,False,False,Royal Enfield Classic 350
5785,2025-06-23,Passenger Car,Entry-Level (<₹10L),143,Urban,Assam,High,,4.93,25,False,,Hybrid,BS6,13.39,68.02,False,True,Maruti Alto
5786,2025-04-24,Motorcycle,Entry-Level (<₹10L),27,Urban,Assam,High,,3.79,43,False,,Diesel,BS6,12.19,65.89,False,False,KTM Duke 200
5787,2025-04-21,SUV,Premium (>₹20L),355,Semi-Urban,Haryana,Medium,,4.76,49,True,Others,Electric,BS6,7.22,30.71,False,False,Toyota Fortuner
5788,2025-04-10,Motorcycle,Mid-Range (₹10L-₹20L),312,Rural,West Bengal,Low,78.57,5.27,47,False,,Diesel,BS6,0.27,60.45,False,False,Hero Splendor
5789,2025-06-17,Motorcycle,Entry-Level (<₹10L),103,Rural,Kerala,Low,72.73,4.41,46,False,,Hybrid,BS6,16.05,44.72,False,False,Hero Splendor
5790,2025-04-18,Motorcycle,Entry-Level (<₹10L),75,Semi-Urban,Maharashtra,Low,,4.58,58,False,,Petrol,BS6,15.85,46.07,False,False,KTM Duke 200
5791,2025-06-27,SUV,Premium (>₹20L),223,Rural,West Bengal,Low,68.25,4.5,38,False,,Petrol,BS6,1.42,58.39,False,True,Tata Nexon
5792,2025-04-14,Passenger Car,Entry-Level (<₹10L),43,Urban,Kerala,Medium,,4.65,79,True,Japan,Diesel,BS6,15.41,78.45,False,False,Tata Punch
5793,2025-05-04,Passenger Car,Mid-Range (₹10L-₹20L),87,Urban,Haryana,Medium,,3.91,62,False,,Hybrid,BS6,0.68,62.89,False,False,Maruti Swift
5794,2025-05-28,Motorcycle,Entry-Level (<₹10L),145,Urban,Madhya Pradesh,High,,4.33,51,False,,Petrol,BS6,14.9,96.05,False,False,Royal Enfield Classic 350
5795,2025-06-15,SUV,Premium (>₹20L),309,Rural,Assam,Medium,78.35,4.77,25,False,,Hybrid,BS6,1.83,56.31,False,False,MG Hector
5796,2025-04-22,Motorcycle,Entry-Level (<₹10L),142,Rural,Delhi,Low,68.19,5.59,74,False,,Diesel,BS6,6.6,69.94,False,False,Royal Enfield Classic 350
5797,2025-06-09,Motorcycle,Entry-Level (<₹10L),178,Rural,Haryana,Low,51.37,5.05,66,False,,Diesel,BS6,11.72,39.51,False,False,Royal Enfield Classic 350
5798,2025-05-06,SUV,Mid-Range (₹10L-₹20L),481,Urban,Madhya Pradesh,High,,4.57,46,False,,Petrol,BS6,9.35,76.17,False,False,MG Hector
5799,2025-05-15,Passenger Car,Mid-Range (₹10L-₹20L),286,Urban,Assam,Medium,,5.28,68,False,,Diesel,BS6,2.79,93.34,False,False,Maruti Alto
5800,2025-05-06,Passenger Car,Entry-Level (<₹10L),142,Urban,Assam,Low,,4.74,64,False,,Diesel,BS6,13.28,66.61,False,False,Renault Kwid
5801,2025-04-22,Motorcycle,Premium (>₹20L),362,Rural,Uttar Pradesh,Medium,79.49,4.8,39,True,Latin America,Diesel,BS6,3.47,64.72,False,False,TVS Apache
5802,2025-06-17,Motorcycle,Mid-Range (₹10L-₹20L),347,Urban,Madhya Pradesh,Medium,,4.92,88,True,Middle East,Diesel,BS6,8.63,75.71,False,False,Royal Enfield Classic 350
5803,2025-06-19,Scooter,Entry-Level (<₹10L),178,Urban,Uttar Pradesh,Medium,,5.35,46,False,,Petrol,BS6,7.89,66.56,False,False,Honda Activa
5804,2025-05-31,Motorcycle,Entry-Level (<₹10L),199,Rural,West Bengal,Low,69.34,5.03,34,True,Middle East,Petrol,BS6,16.67,62.79,False,False,KTM Duke 200
5805,2025-05-26,SUV,Mid-Range (₹10L-₹20L),782,Semi-Urban,Madhya Pradesh,Low,,4.66,10,False,,Electric,BS6,4.87,38.33,True,False,Toyota Fortuner
5806,2025-06-28,SUV,Mid-Range (₹10L-₹20L),448,Urban,Assam,Medium,,4.21,42,False,,Electric,BS6,0.75,76.76,False,True,Kia Seltos
5807,2025-05-03,SUV,Premium (>₹20L),241,Urban,Tamil Nadu,Low,,4.39,49,False,,Petrol,BS6,0.46,65.73,False,False,Mahindra Thar
5808,2025-05-15,Motorcycle,Entry-Level (<₹10L),203,Urban,Uttar Pradesh,Medium,,4.64,59,False,,Petrol,BS6,11.87,82.05,False,False,Royal Enfield Classic 350
5809,2025-05-06,Passenger Car,Premium (>₹20L),105,Rural,Haryana,Low,83.48,4.39,99,False,,Petrol,BS6,9.83,59.85,False,False,Maruti Swift
5810,2025-04-20,Motorcycle,Entry-Level (<₹10L),86,Urban,Assam,Low,,4.3,65,False,,Petrol,BS6,7.74,60.93,False,False,TVS Apache
5811,2025-04-18,Motorcycle,Entry-Level (<₹10L),130,Rural,Gujarat,Medium,58.5,4.18,54,True,Latin America,Petrol,BS6,5.87,47.19,False,False,TVS Apache
5812,2025-05-08,Motorcycle,Entry-Level (<₹10L),84,Rural,Odisha,Low,55.96,4.88,70,True,Japan,Petrol,BS6,9.49,38.28,False,False,Bajaj Pulsar
5813,2025-06-06,Motorcycle,Entry-Level (<₹10L),229,Urban,Kerala,Medium,,4.75,70,False,,Petrol,BS6,19.65,71.75,False,False,TVS Apache
5814,2025-04-23,Passenger Car,Entry-Level (<₹10L),119,Semi-Urban,Maharashtra,Low,,3.56,37,False,,Petrol,BS6,14.51,38.72,False,False,Tata Punch
5815,2025-04-16,SUV,Mid-Range (₹10L-₹20L),826,Urban,Uttar Pradesh,Medium,,4.81,30,False,,Petrol,BS6,7.64,94.69,False,False,Mahindra Thar
5816,2025-05-29,Motorcycle,Entry-Level (<₹10L),166,Urban,Odisha,Medium,,5.37,28,False,,Diesel,BS6,7.34,63.86,False,False,Bajaj Pulsar
5817,2025-06-08,SUV,Mid-Range (₹10L-₹20L),111,Semi-Urban,Delhi,Low,,4.83,18,False,,Electric,BS6,3.98,33.19,False,False,Hyundai Creta
5818,2025-06-07,SUV,Mid-Range (₹10L-₹20L),273,Semi-Urban,Kerala,Medium,,5.0,46,True,Others,Petrol,BS6,9.26,43.14,False,False,Mahindra Thar
5819,2025-04-21,Passenger Car,Entry-Level (<₹10L),109,Urban,Haryana,High,,5.16,57,False,,Diesel,BS6,18.27,61.22,False,False,Renault Kwid
5820,2025-06-17,Scooter,Entry-Level (<₹10L),22,Semi-Urban,Gujarat,Medium,,4.29,78,False,,Petrol,BS6,12.69,51.24,False,False,Bajaj Chetak
5821,2025-06-17,Scooter,Entry-Level (<₹10L),227,Urban,Madhya Pradesh,Medium,,4.83,83,False,,Petrol,BS6,18.35,69.64,False,False,Suzuki Access
5822,2025-06-09,SUV,Premium (>₹20L),874,Urban,Gujarat,Medium,,4.36,40,False,,Petrol,BS6,6.89,86.37,False,False,Hyundai Creta
5823,2025-04-12,SUV,Premium (>₹20L),829,Urban,Karnataka,High,,5.05,19,False,,Diesel,BS6,7.81,84.55,False,False,MG Hector
5824,2025-04-16,SUV,Mid-Range (₹10L-₹20L),257,Rural,Madhya Pradesh,Medium,55.89,4.5,20,True,Japan,Petrol,BS6,6.89,53.59,False,False,Mahindra Thar
5825,2025-06-20,Passenger Car,Mid-Range (₹10L-₹20L),59,Rural,Madhya Pradesh,Low,97.92,4.79,27,False,,Petrol,BS6,6.72,68.22,False,False,Renault Kwid
5826,2025-06-26,SUV,Mid-Range (₹10L-₹20L),429,Urban,Delhi,Medium,,5.19,10,False,,Electric,BS6,7.4,68.58,False,True,Toyota Fortuner
5827,2025-04-14,Scooter,Mid-Range (₹10L-₹20L),178,Urban,Tamil Nadu,Medium,,5.09,54,False,,Petrol,BS6,6.34,67.4,False,False,Honda Activa
5828,2025-05-31,Motorcycle,Mid-Range (₹10L-₹20L),203,Semi-Urban,Kerala,Medium,,4.77,82,True,Others,Petrol,BS6,9.03,60.19,False,False,TVS Apache
5829,2025-06-10,SUV,Mid-Range (₹10L-₹20L),809,Urban,West Bengal,Low,,5.09,40,False,,Petrol,BS6,0.57,93.46,False,False,Toyota Fortuner
5830,2025-05-16,SUV,Mid-Range (₹10L-₹20L),915,Urban,Gujarat,High,,4.38,30,False,,Hybrid,BS6,2.74,60.94,False,False,Kia Seltos
5831,2025-05-02,Passenger Car,Mid-Range (₹10L-₹20L),354,Semi-Urban,Assam,Medium,,4.72,43,True,Middle East,Diesel,BS6,2.54,36.81,False,False,Hyundai i20
5832,2025-04-15,Motorcycle,Entry-Level (<₹10L),244,Semi-Urban,Gujarat,Medium,,4.42,74,False,,Diesel,BS6,18.08,63.68,False,False,Royal Enfield Classic 350
5833,2025-05-14,Passenger Car,Mid-Range (₹10L-₹20L),439,Urban,Bihar,Medium,,4.68,61,False,,Electric,BS6,9.44,76.69,False,False,Maruti Alto
5834,2025-04-17,Motorcycle,Entry-Level (<₹10L),104,Urban,Madhya Pradesh,High,,4.98,37,True,Japan,Petrol,BS6,14.76,69.8,False,False,Bajaj Pulsar
5835,2025-05-11,SUV,Mid-Range (₹10L-₹20L),613,Semi-Urban,Tamil Nadu,Medium,,5.01,48,False,,Diesel,BS6,7.16,36.99,False,False,Mahindra Thar
5836,2025-05-24,Scooter,Entry-Level (<₹10L),29,Rural,Punjab,Medium,92.93,4.88,36,True,Latin America,Electric,BS6,17.67,57.98,False,False,Bajaj Chetak
5837,2025-05-14,SUV,Mid-Range (₹10L-₹20L),256,Urban,Delhi,Low,,5.2,25,False,,Petrol,BS6,3.41,62.59,False,False,MG Hector
5838,2025-04-05,SUV,Premium (>₹20L),845,Rural,Kerala,Low,62.22,4.4,48,False,,Petrol,BS6,5.33,36.32,False,False,Tata Nexon
5839,2025-04-27,SUV,Mid-Range (₹10L-₹20L),313,Urban,Haryana,Medium,,4.66,22,False,,Electric,BS6,4.98,65.11,False,False,Hyundai Creta
5840,2025-06-26,Motorcycle,Premium (>₹20L),298,Semi-Urban,Kerala,Medium,,5.01,91,False,,Petrol,BS6,3.19,68.9,False,True,Bajaj Pulsar
5841,2025-06-17,SUV,Mid-Range (₹10L-₹20L),871,Semi-Urban,Punjab,Low,,4.49,47,False,,Diesel,BS6,5.97,31.02,False,False,MG Hector
5842,2025-06-18,Motorcycle,Entry-Level (<₹10L),22,Rural,Rajasthan,Medium,78.62,4.27,73,False,,Petrol,BS6,16.45,55.01,False,False,Bajaj Pulsar
5843,2025-05-13,Scooter,Entry-Level (<₹10L),34,Urban,Madhya Pradesh,Medium,,4.31,90,False,,Diesel,BS6,18.15,81.36,False,False,Suzuki Access
5844,2025-05-01,Motorcycle,Entry-Level (<₹10L),28,Semi-Urban,Karnataka,Low,,5.24,58,True,Middle East,Diesel,BS6,18.66,53.77,False,False,Bajaj Pulsar
5845,2025-04-17,SUV,Premium (>₹20L),792,Urban,Punjab,High,,4.68,17,False,,Petrol,BS6,5.69,87.18,False,False,Tata Nexon
5846,2025-06-22,SUV,Mid-Range (₹10L-₹20L),743,Rural,Kerala,Low,80.24,4.92,13,False,,Hybrid,BS6,9.43,50.89,False,True,Mahindra Thar
5847,2025-05-24,Passenger Car,Entry-Level (<₹10L),173,Rural,Assam,Low,62.52,4.4,42,False,,Hybrid,BS6,11.69,31.06,False,False,Maruti Swift
5848,2025-06-01,Passenger Car,Mid-Range (₹10L-₹20L),456,Semi-Urban,Madhya Pradesh,Medium,,4.04,22,False,,Electric,BS6,1.08,45.78,False,False,Tata Punch
5849,2025-06-26,Passenger Car,Entry-Level (<₹10L),127,Semi-Urban,Kerala,Medium,,4.96,24,False,,Petrol,BS6,18.77,64.17,False,True,Renault Kwid
5850,2025-05-02,Passenger Car,Entry-Level (<₹10L),210,Urban,Odisha,Medium,,5.4,55,False,,Diesel,BS6,9.72,83.43,False,False,Renault Kwid
5851,2025-05-10,Motorcycle,Entry-Level (<₹10L),219,Urban,Kerala,Medium,,5.02,62,False,,Petrol,BS6,13.68,98.59,False,False,Royal Enfield Classic 350
5852,2025-04-13,SUV,Mid-Range (₹10L-₹20L),663,Urban,Madhya Pradesh,High,,5.0,24,False,,Petrol,BS6,2.03,90.15,False,False,Tata Nexon
5853,2025-06-23,SUV,Mid-Range (₹10L-₹20L),815,Semi-Urban,Kerala,Low,,4.45,41,False,,Petrol,BS4,0.76,33.61,False,True,Mahindra Thar
5854,2025-05-05,Passenger Car,Entry-Level (<₹10L),238,Semi-Urban,Rajasthan,Medium,,4.78,51,False,,Diesel,BS6,10.47,47.59,False,False,Hyundai i20
5855,2025-04-05,Scooter,Entry-Level (<₹10L),239,Rural,Karnataka,Low,95.73,4.68,47,True,Latin America,Hybrid,BS6,17.44,60.04,False,False,Bajaj Chetak
5856,2025-06-12,SUV,Mid-Range (₹10L-₹20L),161,Rural,Bihar,Medium,85.23,4.83,13,True,Latin America,Diesel,BS6,9.01,50.62,False,False,Toyota Fortuner
5857,2025-04-29,Scooter,Entry-Level (<₹10L),60,Urban,Maharashtra,Medium,,4.03,22,True,Middle East,Hybrid,BS6,15.11,61.49,False,False,Bajaj Chetak
5858,2025-06-09,Passenger Car,Mid-Range (₹10L-₹20L),562,Semi-Urban,Madhya Pradesh,Medium,,4.11,52,False,,Petrol,BS6,3.1,36.12,False,False,Maruti Swift
5859,2025-04-25,Motorcycle,Entry-Level (<₹10L),208,Semi-Urban,Odisha,Low,,4.34,52,False,,Petrol,BS6,16.06,66.89,False,False,TVS Apache
5860,2025-04-22,SUV,Mid-Range (₹10L-₹20L),548,Rural,Haryana,Medium,93.0,5.32,24,False,,Hybrid,BS6,6.16,63.86,False,False,Hyundai Creta
5861,2025-06-05,SUV,Premium (>₹20L),909,Urban,Rajasthan,Medium,,4.82,49,False,,Diesel,BS6,3.32,70.6,False,False,Hyundai Creta
5862,2025-05-15,Scooter,Entry-Level (<₹10L),119,Semi-Urban,Karnataka,Low,,4.89,97,False,,Diesel,BS6,7.25,39.59,False,False,Suzuki Access
5863,2025-06-08,Motorcycle,Mid-Range (₹10L-₹20L),220,Urban,Bihar,Medium,,4.61,75,False,,Petrol,BS6,9.99,62.28,False,False,TVS Apache
5864,2025-06-28,Motorcycle,Entry-Level (<₹10L),34,Semi-Urban,Assam,Low,,4.86,20,False,,Diesel,BS6,15.42,64.12,False,True,TVS Apache
5865,2025-06-11,Scooter,Mid-Range (₹10L-₹20L),246,Urban,Karnataka,High,,4.47,59,False,,Petrol,BS6,4.67,86.27,False,False,Bajaj Chetak
5866,2025-04-01,Scooter,Entry-Level (<₹10L),197,Urban,Haryana,Medium,,4.8,72,True,Latin America,Petrol,BS6,7.73,96.14,False,False,Bajaj Chetak
5867,2025-06-23,Scooter,Mid-Range (₹10L-₹20L),108,Urban,Punjab,Medium,,4.86,88,False,,Diesel,BS6,4.16,73.87,False,True,Suzuki Access
5868,2025-05-14,Motorcycle,Premium (>₹20L),330,Urban,Odisha,Medium,,5.16,64,False,,Petrol,BS6,2.38,61.62,False,False,Hero Splendor
5869,2025-06-26,SUV,Mid-Range (₹10L-₹20L),498,Rural,Bihar,Medium,85.32,5.0,44,False,,Petrol,BS6,9.0,56.07,False,True,Hyundai Creta
5870,2025-06-14,Scooter,Entry-Level (<₹10L),41,Rural,Haryana,Low,62.38,4.77,87,False,,Diesel,BS6,10.68,40.55,False,False,TVS Jupiter
5871,2025-05-09,Motorcycle,Entry-Level (<₹10L),231,Urban,Uttar Pradesh,Low,,4.58,47,True,Middle East,Petrol,BS6,12.18,72.89,False,False,KTM Duke 200
5872,2025-05-24,Motorcycle,Entry-Level (<₹10L),273,Rural,West Bengal,Medium,65.43,4.49,31,False,,Hybrid,BS6,6.96,49.01,True,False,Royal Enfield Classic 350
5873,2025-06-27,Scooter,Entry-Level (<₹10L),71,Semi-Urban,Rajasthan,Medium,,4.54,36,False,,Petrol,BS6,18.03,53.33,False,True,Suzuki Access
5874,2025-06-14,SUV,Premium (>₹20L),253,Urban,Gujarat,Medium,,5.12,37,False,,Petrol,BS6,5.26,97.8,False,False,Tata Nexon
5875,2025-04-29,Motorcycle,Mid-Range (₹10L-₹20L),54,Rural,Odisha,Low,58.9,5.02,64,False,,Petrol,BS6,5.74,43.11,False,False,Hero Splendor
5876,2025-05-24,Scooter,Entry-Level (<₹10L),63,Rural,West Bengal,Low,75.04,4.38,77,False,,Petrol,BS6,16.59,32.85,False,False,Suzuki Access
5877,2025-06-29,SUV,Premium (>₹20L),655,Urban,Haryana,High,,4.69,41,False,,Diesel,BS6,9.27,82.86,False,True,Mahindra Thar
5878,2025-04-16,Scooter,Mid-Range (₹10L-₹20L),366,Urban,Karnataka,High,,4.71,79,False,,Petrol,BS6,9.7,98.6,False,False,Bajaj Chetak
5879,2025-04-20,Scooter,Entry-Level (<₹10L),208,Rural,Gujarat,Low,88.97,4.25,31,True,Japan,Hybrid,BS6,6.88,55.43,False,False,TVS Jupiter
5880,2025-05-16,Passenger Car,Mid-Range (₹10L-₹20L),345,Urban,Odisha,Medium,,4.64,99,False,,Petrol,BS6,6.93,82.68,False,False,Tata Punch
5881,2025-06-06,Scooter,Entry-Level (<₹10L),29,Semi-Urban,Rajasthan,Medium,,4.01,22,True,Middle East,Petrol,BS6,13.01,53.92,False,False,Honda Activa
5882,2025-06-04,SUV,Mid-Range (₹10L-₹20L),802,Semi-Urban,West Bengal,Low,,4.64,23,False,,Petrol,BS6,4.8,36.53,False,False,Hyundai Creta
5883,2025-05-28,Scooter,Entry-Level (<₹10L),151,Rural,Karnataka,Medium,93.25,5.66,91,True,Japan,Diesel,BS6,7.6,39.45,False,False,TVS Jupiter
5884,2025-05-23,Motorcycle,Entry-Level (<₹10L),184,Rural,Madhya Pradesh,Low,80.83,4.26,70,False,,Petrol,BS6,7.15,30.62,False,False,TVS Apache
5885,2025-04-01,Passenger Car,Mid-Range (₹10L-₹20L),263,Urban,Madhya Pradesh,Low,,4.59,85,False,,Petrol,BS6,9.68,78.2,False,False,Tata Punch
5886,2025-06-20,Motorcycle,Entry-Level (<₹10L),86,Urban,Gujarat,High,,4.78,41,False,,Petrol,BS6,7.25,69.62,False,False,TVS Apache
5887,2025-06-05,Motorcycle,Mid-Range (₹10L-₹20L),371,Urban,Haryana,Medium,,4.55,55,False,,Petrol,BS6,9.11,87.27,False,False,Hero Splendor
5888,2025-04-29,Scooter,Entry-Level (<₹10L),33,Rural,Bihar,Low,89.29,4.92,56,False,,Petrol,BS6,6.25,42.2,False,False,TVS Jupiter
5889,2025-06-23,SUV,Mid-Range (₹10L-₹20L),289,Semi-Urban,Maharashtra,Low,,4.84,45,True,Latin America,Petrol,BS6,6.38,60.3,False,True,Toyota Fortuner
5890,2025-06-09,Passenger Car,Mid-Range (₹10L-₹20L),582,Urban,Uttar Pradesh,Medium,,4.52,23,False,,Petrol,BS6,9.62,61.46,False,False,Maruti Alto
5891,2025-04-08,Scooter,Mid-Range (₹10L-₹20L),90,Urban,Rajasthan,Medium,,4.56,88,True,Japan,Hybrid,BS6,7.53,85.52,False,False,Suzuki Access
5892,2025-04-29,Passenger Car,Mid-Range (₹10L-₹20L),259,Semi-Urban,Rajasthan,Medium,,4.98,65,False,,Petrol,BS6,0.47,60.39,False,False,Hyundai i20
5893,2025-05-21,Scooter,Entry-Level (<₹10L),231,Semi-Urban,Kerala,Low,,4.74,34,False,,Petrol,BS6,10.8,30.53,False,False,Honda Activa
5894,2025-05-03,Passenger Car,Entry-Level (<₹10L),297,Semi-Urban,Uttar Pradesh,Medium,,4.38,53,False,,Diesel,BS6,17.99,57.68,False,False,Hyundai i20
5895,2025-04-03,Motorcycle,Entry-Level (<₹10L),276,Semi-Urban,Haryana,Medium,,4.52,62,False,,Petrol,BS6,11.16,64.72,False,False,Bajaj Pulsar
5896,2025-05-30,Passenger Car,Entry-Level (<₹10L),220,Rural,Gujarat,Medium,77.39,4.56,31,False,,Diesel,BS6,15.88,67.92,False,False,Maruti Alto
5897,2025-05-05,Passenger Car,Entry-Level (<₹10L),40,Rural,Delhi,Low,77.39,4.59,44,False,,Diesel,BS6,9.29,59.28,False,False,Renault Kwid
5898,2025-06-08,Motorcycle,Entry-Level (<₹10L),289,Urban,Uttar Pradesh,Low,,4.27,20,True,Middle East,Hybrid,BS6,10.17,69.85,False,False,Bajaj Pulsar
5899,2025-06-15,Motorcycle,Mid-Range (₹10L-₹20L),354,Rural,Rajasthan,Medium,52.31,4.41,68,False,,Petrol,BS6,0.32,45.31,False,False,KTM Duke 200
5900,2025-06-23,SUV,Mid-Range (₹10L-₹20L),637,Urban,Assam,Medium,,4.6,41,True,Others,Petrol,BS6,9.63,93.81,False,True,Toyota Fortuner
5901,2025-04-20,Motorcycle,Entry-Level (<₹10L),252,Rural,Tamil Nadu,Low,65.98,4.37,59,False,,Petrol,BS6,19.52,68.54,False,False,TVS Apache
5902,2025-06-12,SUV,Premium (>₹20L),426,Semi-Urban,Gujarat,Low,,4.87,24,False,,Hybrid,BS6,4.43,57.63,False,False,Toyota Fortuner
5903,2025-05-09,Scooter,Mid-Range (₹10L-₹20L),246,Urban,West Bengal,Medium,,4.53,23,False,,Petrol,BS6,4.28,80.11,False,False,TVS Jupiter
5904,2025-04-04,SUV,Premium (>₹20L),779,Rural,Gujarat,Medium,84.52,5.03,30,False,,Electric,BS6,6.79,33.06,False,False,Tata Nexon
5905,2025-04-19,Scooter,Entry-Level (<₹10L),124,Semi-Urban,Bihar,Low,,4.26,90,False,,Petrol,BS6,12.52,59.09,False,False,Honda Activa
5906,2025-05-15,Scooter,Mid-Range (₹10L-₹20L),306,Urban,West Bengal,Medium,,4.53,30,False,,Diesel,BS6,6.06,89.55,False,False,Honda Activa
5907,2025-05-13,Motorcycle,Entry-Level (<₹10L),131,Rural,Delhi,Medium,62.64,5.43,33,False,,Electric,BS6,14.19,64.07,False,False,Bajaj Pulsar
5908,2025-04-13,Motorcycle,Premium (>₹20L),159,Urban,Assam,High,,5.02,73,False,,Diesel,BS6,0.37,68.36,False,False,KTM Duke 200
5909,2025-04-13,Scooter,Entry-Level (<₹10L),195,Rural,Madhya Pradesh,Low,76.16,4.17,47,False,,Petrol,BS6,15.32,48.2,False,False,Bajaj Chetak
5910,2025-05-30,SUV,Mid-Range (₹10L-₹20L),345,Semi-Urban,Punjab,Medium,,4.56,23,False,,Electric,BS6,4.85,57.69,True,False,Tata Nexon
5911,2025-05-27,SUV,Mid-Range (₹10L-₹20L),666,Urban,Maharashtra,Low,,4.96,21,False,,Petrol,BS6,0.73,82.13,False,False,Hyundai Creta
5912,2025-06-25,Motorcycle,Entry-Level (<₹10L),44,Rural,Rajasthan,Low,54.33,4.69,94,True,Middle East,Petrol,BS6,14.15,54.4,False,True,Hero Splendor
